1000	0.000117755
2000	0.000265505
3000	0.000509884
4000	0.000580912
5000	0.000807877
6000	0.00107341
7000	0.00103389
8000	0.00124508
9000	0.00147816
10000	0.00174622
11000	0.002063
12000	0.002352
13000	0.002076
14000	0.002313
15000	0.002485
16000	0.002708
17000	0.003018
18000	0.00331
19000	0.003453
20000	0.00379
21000	0.004064
22000	0.004262
23000	0.004612
24000	0.004959
25000	0.005205
